ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2020-11-12,285.7884029409421,258.9050879602801,308.7552024279843,285.7884029409421,285.7884029409421,-3.4713630856743696,-3.4713630856743696,-3.4713630856743696,-3.4713630856743696,-3.4713630856743696,-3.4713630856743696,0.0,0.0,0.0,282.3170398552677
2020-11-13,286.71074200252264,258.3704059466821,310.0167809203836,286.71074200252264,286.71074200252264,-3.52125042828913,-3.52125042828913,-3.52125042828913,-3.52125042828913,-3.52125042828913,-3.52125042828913,0.0,0.0,0.0,283.1894915742335
2020-11-16,289.4777591872643,260.4019844390747,308.3824935970179,289.4777591872643,289.4777591872643,-4.483951536073224,-4.483951536073224,-4.483951536073224,-4.483951536073224,-4.483951536073224,-4.483951536073224,0.0,0.0,0.0,284.9938076511911
2020-11-17,290.4000982488448,261.79071934452475,314.0167893841814,290.4000982488448,290.4000982488448,-3.009549754293736,-3.009549754293736,-3.009549754293736,-3.009549754293736,-3.009549754293736,-3.009549754293736,0.0,0.0,0.0,287.39054849455107
2020-11-18,291.3224373104254,261.40375903633446,314.6725164026181,291.3224373104254,291.3224373104254,-4.061933981031932,-4.061933981031932,-4.061933981031932,-4.061933981031932,-4.061933981031932,-4.061933981031932,0.0,0.0,0.0,287.2605033293935
2020-11-19,292.24477637200596,263.045003777361,314.10780936576504,292.24477637200596,292.24477637200596,-3.4713630856702826,-3.4713630856702826,-3.4713630856702826,-3.4713630856702826,-3.4713630856702826,-3.4713630856702826,0.0,0.0,0.0,288.77341328633565
2020-11-20,293.16711543358645,263.2089365337602,315.7087443806334,293.16711543358645,293.16711543358645,-3.5212504282789774,-3.5212504282789774,-3.5212504282789774,-3.5212504282789774,-3.5212504282789774,-3.5212504282789774,0.0,0.0,0.0,289.6458650053075
2020-11-23,295.93413261832814,266.41681414010327,316.3714388423,295.93413261832814,295.93413261832814,-4.4839515360929685,-4.4839515360929685,-4.4839515360929685,-4.4839515360929685,-4.4839515360929685,-4.4839515360929685,0.0,0.0,0.0,291.4501810822352
2020-11-24,296.8564716799086,267.91560631923807,320.7979409142985,296.8564716799086,296.8564716799086,-3.0095497542947824,-3.0095497542947824,-3.0095497542947824,-3.0095497542947824,-3.0095497542947824,-3.0095497542947824,0.0,0.0,0.0,293.84692192561386
2020-11-25,297.7788107414892,266.03979800905745,320.0621676173443,297.7788107414892,297.7788107414892,-4.061933981029719,-4.061933981029719,-4.061933981029719,-4.061933981029719,-4.061933981029719,-4.061933981029719,0.0,0.0,0.0,293.7168767604595
2020-11-27,299.6234888646503,269.4960422019939,322.35361386538517,299.6234888646503,299.6234888646503,-3.5212504282688246,-3.5212504282688246,-3.5212504282688246,-3.5212504282688246,-3.5212504282688246,-3.5212504282688246,0.0,0.0,0.0,296.10223843638147
2020-11-30,302.39050604939194,273.6226707883638,325.25843687818247,302.39050604939194,302.39050604939194,-4.48395153609132,-4.48395153609132,-4.48395153609132,-4.48395153609132,-4.48395153609132,-4.48395153609132,0.0,0.0,0.0,297.90655451330065
2020-12-01,303.3128451109725,275.1989798228794,327.7944467226958,303.3128451109725,303.3128451109725,-3.0095497542861573,-3.0095497542861573,-3.0095497542861573,-3.0095497542861573,-3.0095497542861573,-3.0095497542861573,0.0,0.0,0.0,300.3032953566863
2020-12-02,304.2351841725531,273.91960763340705,325.54394862389404,304.2351841725531,304.2351841725531,-4.061933981031467,-4.061933981031467,-4.061933981031467,-4.061933981031467,-4.061933981031467,-4.061933981031467,0.0,0.0,0.0,300.1732501915216
2020-12-03,304.6289481274197,275.87481007954705,326.4588009623243,304.6289481274197,304.6289481274197,-3.4713630856789233,-3.4713630856789233,-3.4713630856789233,-3.4713630856789233,-3.4713630856789233,-3.4713630856789233,0.0,0.0,0.0,301.15758504174073
2020-12-04,305.0227120822863,277.5219951839644,327.0604244958965,305.0227120822863,305.0227120822863,-3.5212504282980777,-3.5212504282980777,-3.5212504282980777,-3.5212504282980777,-3.5212504282980777,-3.5212504282980777,0.0,0.0,0.0,301.50146165398826
2020-12-07,306.2040039468861,276.5726408121228,326.4727140594582,306.2040039468861,306.2040039468861,-4.483951536053251,-4.483951536053251,-4.483951536053251,-4.483951536053251,-4.483951536053251,-4.483951536053251,0.0,0.0,0.0,301.7200524108328
2020-12-08,306.5977679017527,277.53137634040905,329.7052587958693,306.5977679017527,306.5977679017527,-3.009549754287205,-3.009549754287205,-3.009549754287205,-3.009549754287205,-3.009549754287205,-3.009549754287205,0.0,0.0,0.0,303.5882181474655
2020-12-09,306.9915318566193,275.81319753027134,328.3747274681702,306.9915318566193,306.9915318566193,-4.061933981031236,-4.061933981031236,-4.061933981031236,-4.061933981031236,-4.061933981031236,-4.061933981031236,0.0,0.0,0.0,302.92959787558806
2020-12-10,307.3852958114859,277.29202650961287,331.0957138892861,307.3852958114859,307.3852958114859,-3.4713630856615834,-3.4713630856615834,-3.4713630856615834,-3.4713630856615834,-3.4713630856615834,-3.4713630856615834,0.0,0.0,0.0,303.9139327258243
2020-12-11,307.77905976635253,280.5882780474567,329.6416785709078,307.77905976635253,307.77905976635253,-3.5212504283010935,-3.5212504283010935,-3.5212504283010935,-3.5212504283010935,-3.5212504283010935,-3.5212504283010935,0.0,0.0,0.0,304.25780933805146
2020-12-14,308.96035163095235,277.2921381874067,329.9485178142215,308.96035163095235,308.96035163095235,-4.483951536072994,-4.483951536072994,-4.483951536072994,-4.483951536072994,-4.483951536072994,-4.483951536072994,0.0,0.0,0.0,304.47640009487935
2020-12-15,309.354115585819,280.84841681944573,331.80073493993626,309.354115585819,309.354115585819,-3.0095497542982192,-3.0095497542982192,-3.0095497542982192,-3.0095497542982192,-3.0095497542982192,-3.0095497542982192,0.0,0.0,0.0,306.34456583152075
