ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2021-02-11,17.395072591629614,10.895934696013876,25.609453386510097,17.395072591629614,17.395072591629614,0.8371615964006468,0.8371615964006468,0.8371615964006468,0.8371615964006468,0.8371615964006468,0.8371615964006468,0.0,0.0,0.0,18.23223418803026
2021-02-12,17.59785611655979,11.537500171160316,26.437723108049276,17.59785611655979,17.59785611655979,1.165424452336786,1.165424452336786,1.165424452336786,1.165424452336786,1.165424452336786,1.165424452336786,0.0,0.0,0.0,18.763280568896576
2021-02-16,18.408990199362655,10.957096831384506,25.682404891669055,18.408990199362655,18.408990199362655,0.24670889013852942,0.24670889013852942,0.24670889013852942,0.24670889013852942,0.24670889013852942,0.24670889013852942,0.0,0.0,0.0,18.655699089501184
2021-02-17,18.611773720063372,11.655831438807848,26.965561037678142,18.611773720063372,18.611773720063372,0.6636223800685266,0.6636223800685266,0.6636223800685266,0.6636223800685266,0.6636223800685266,0.6636223800685266,0.0,0.0,0.0,19.2753961001319
2021-02-18,18.814557240764092,12.750394214827194,27.094160131195576,18.814557240764092,18.814557240764092,0.8371615963978769,0.8371615963978769,0.8371615963978769,0.8371615963978769,0.8371615963978769,0.8371615963978769,0.0,0.0,0.0,19.65171883716197
2021-02-19,19.017340761464805,12.73901980282362,27.374792739743906,19.017340761464805,19.017340761464805,1.1654244523352273,1.1654244523352273,1.1654244523352273,1.1654244523352273,1.1654244523352273,1.1654244523352273,0.0,0.0,0.0,20.18276521380003
2021-02-22,19.625691323566958,11.995772009136761,27.14190548076394,19.625691323566958,19.625691323566958,0.18193993639295822,0.18193993639295822,0.18193993639295822,0.18193993639295822,0.18193993639295822,0.18193993639295822,0.0,0.0,0.0,19.807631259959916
2021-02-23,19.828474844267674,12.660711729958415,27.869655719988558,19.828474844267674,19.828474844267674,0.24670889014138886,0.24670889014138886,0.24670889014138886,0.24670889014138886,0.24670889014138886,0.24670889014138886,0.0,0.0,0.0,20.075183734409062
2021-02-24,20.031258364968387,13.482498866722441,27.643858356165744,20.031258364968387,20.031258364968387,0.6636223800701594,0.6636223800701594,0.6636223800701594,0.6636223800701594,0.6636223800701594,0.6636223800701594,0.0,0.0,0.0,20.694880745038546
2021-02-25,20.234041885669107,14.259785055299409,28.270014530090457,20.234041885669107,20.234041885669107,0.8371615963984992,0.8371615963984992,0.8371615963984992,0.8371615963984992,0.8371615963984992,0.8371615963984992,0.0,0.0,0.0,21.071203482067606
2021-02-26,20.43682540636982,14.76613462039607,29.396262067467184,20.43682540636982,20.43682540636982,1.1654244523336683,1.1654244523336683,1.1654244523336683,1.1654244523336683,1.1654244523336683,1.1654244523336683,0.0,0.0,0.0,21.602249858703487
2021-03-01,21.045175968471973,13.403774514357693,28.839737825168754,21.045175968471973,21.045175968471973,0.18193993638623232,0.18193993638623232,0.18193993638623232,0.18193993638623232,0.18193993638623232,0.18193993638623232,0.0,0.0,0.0,21.227115904858206
2021-03-02,21.247959488218196,13.543012465122846,28.75056812087875,21.247959488218196,21.247959488218196,0.24670889014063868,0.24670889014063868,0.24670889014063868,0.24670889014063868,0.24670889014063868,0.24670889014063868,0.0,0.0,0.0,21.494668378358835
2021-03-03,21.450743007964423,14.618631971477905,29.49452523555787,21.450743007964423,21.450743007964423,0.6636223800696606,0.6636223800696606,0.6636223800696606,0.6636223800696606,0.6636223800696606,0.6636223800696606,0.0,0.0,0.0,22.114365388034084
2021-03-04,21.65352652771065,15.4764729995268,30.159548297843493,21.65352652771065,21.65352652771065,0.837161596398985,0.837161596398985,0.837161596398985,0.837161596398985,0.837161596398985,0.837161596398985,0.0,0.0,0.0,22.490688124109635
2021-03-05,21.856310047456876,15.915101318480211,30.08186494709859,21.856310047456876,21.856310047456876,1.1654244523390507,1.1654244523390507,1.1654244523390507,1.1654244523390507,1.1654244523390507,1.1654244523390507,0.0,0.0,0.0,23.021734499795926
2021-03-08,22.46466060669556,15.472902601117946,30.179375855762594,22.46466060669556,22.46466060669556,0.18193993638787315,0.18193993638787315,0.18193993638787315,0.18193993638787315,0.18193993638787315,0.18193993638787315,0.0,0.0,0.0,22.646600543083434
2021-03-09,22.667444126441783,15.533921024308404,29.822704211725117,22.667444126441783,22.667444126441783,0.24670889013988828,0.24670889013988828,0.24670889013988828,0.24670889013988828,0.24670889013988828,0.24670889013988828,0.0,0.0,0.0,22.914153016581672
2021-03-10,22.87022764618801,16.296705719914563,31.021108332006616,22.87022764618801,22.87022764618801,0.6636223800702276,0.6636223800702276,0.6636223800702276,0.6636223800702276,0.6636223800702276,0.6636223800702276,0.0,0.0,0.0,23.533850026258236
2021-03-11,23.073011165934236,16.953733315368517,31.27715870293107,23.073011165934236,23.073011165934236,0.8371615963997436,0.8371615963997436,0.8371615963997436,0.8371615963997436,0.8371615963997436,0.8371615963997436,0.0,0.0,0.0,23.91017276233398
2021-03-12,23.275794685680463,17.304907479830582,32.369057885952955,23.275794685680463,23.275794685680463,1.1654244523388033,1.1654244523388033,1.1654244523388033,1.1654244523388033,1.1654244523388033,1.1654244523388033,0.0,0.0,0.0,24.441219138019267
2021-03-15,23.88414524491914,16.16627107408524,30.853481738487048,23.88414524491914,23.88414524491914,0.18193993638951395,0.18193993638951395,0.18193993638951395,0.18193993638951395,0.18193993638951395,0.18193993638951395,0.0,0.0,0.0,24.066085181308654
2021-03-16,24.08692876466537,17.388773603284314,31.68191147155807,24.08692876466537,24.08692876466537,0.24670889013913824,0.24670889013913824,0.24670889013913824,0.24670889013913824,0.24670889013913824,0.24670889013913824,0.0,0.0,0.0,24.33363765480451
2021-03-17,24.289712284997258,17.483154895424615,32.185134073110504,24.289712284997258,24.289712284997258,0.6636223800690083,0.6636223800690083,0.6636223800690083,0.6636223800690083,0.6636223800690083,0.6636223800690083,0.0,0.0,0.0,24.953334665066265
2021-03-18,24.492495805329145,17.493095871027904,32.69912433401341,24.492495805329145,24.492495805329145,0.8371615964002295,0.8371615964002295,0.8371615964002295,0.8371615964002295,0.8371615964002295,0.8371615964002295,0.0,0.0,0.0,25.329657401729374
2021-03-19,24.695279325661033,19.142998387381514,33.103583279108115,24.695279325661033,24.695279325661033,1.1654244523372443,1.1654244523372443,1.1654244523372443,1.1654244523372443,1.1654244523372443,1.1654244523372443,0.0,0.0,0.0,25.86070377799828
2021-03-22,25.303629886656697,18.24245988031358,32.22136348333547,25.303629886656697,25.303629886656697,0.18193993638542869,0.18193993638542869,0.18193993638542869,0.18193993638542869,0.18193993638542869,0.18193993638542869,0.0,0.0,0.0,25.485569823042127
2021-03-23,25.506413406988585,18.440846240508648,32.58621670304988,25.506413406988585,25.506413406988585,0.24670889014044503,0.24670889014044503,0.24670889014044503,0.24670889014044503,0.24670889014044503,0.24670889014044503,0.0,0.0,0.0,25.753122297129032
2021-03-24,25.70919692732048,18.952242586548515,33.844233907319406,25.70919692732048,25.70919692732048,0.6636223800695752,0.6636223800695752,0.6636223800695752,0.6636223800695752,0.6636223800695752,0.6636223800695752,0.0,0.0,0.0,26.372819307390056
